transaction_id,user_id,country,currency,amount,product_category,transaction_time,batch_id
tx_20250527181334_2675,user_9283,SE,SEK,252.38,Home & Garden,2025-05-27 18:13:34,batch_20250527_18
tx_20250526165854_2676,user_9281,US,USD,182.57,Automotive,2025-05-26 16:58:54,batch_20250526_16
tx_20250526224907_2677,user_1606,UK,GBP,35.89,Books,2025-05-26 22:49:07,batch_20250526_22
tx_20250528014255_2678,user_5208,AU,AUD,151.96,Electronics,2025-05-28 01:42:55,batch_20250528_01
tx_20250526144154_2679,user_4016,CA,CAD,225.07,Home & Garden,2025-05-26 14:41:54,batch_20250526_14
tx_20250527152659_2680,user_5441,NO,NOK,23.92,Clothing,2025-05-27 15:26:59,batch_20250527_15
tx_20250528103931_2681,user_3015,FR,EUR,264.56,Sports,2025-05-28 10:39:31,batch_20250528_10
tx_20250528103541_2682,user_4953,CA,CAD,199.96,Books,2025-05-28 10:35:41,batch_20250528_10
tx_20250526150005_2683,user_3691,SE,SEK,240.49,Food,2025-05-26 15:00:05,batch_20250526_15
tx_20250527135751_2684,user_1926,AU,AUD,270.74,Sports,2025-05-27 13:57:51,batch_20250527_13
tx_20250528132421_2685,user_7338,UK,GBP,8.67,Automotive,2025-05-28 13:24:21,batch_20250528_13
tx_20250526164003_2686,user_9180,CH,CHF,76.2,Electronics,2025-05-26 16:40:03,batch_20250526_16
tx_20250527061835_2687,user_8494,NO,NOK,261.93,Sports,2025-05-27 06:18:35,batch_20250527_06
tx_20250527042452_2688,user_9270,CA,CAD,178.51,Automotive,2025-05-27 04:24:52,batch_20250527_04
tx_20250528090402_2689,user_3540,SE,SEK,253.22,Home & Garden,2025-05-28 09:04:02,batch_20250528_09
tx_20250528014703_2690,user_4132,AU,AUD,251.69,Clothing,2025-05-28 01:47:03,batch_20250528_01
tx_20250526171321_2691,user_5853,CH,CHF,207.93,Food,2025-05-26 17:13:21,batch_20250526_17
tx_20250527074830_2692,user_6817,CA,CAD,253.77,Automotive,2025-05-27 07:48:30,batch_20250527_07
tx_20250527010610_2693,user_5366,CA,CAD,246.57,Books,2025-05-27 01:06:10,batch_20250527_01
tx_20250526191743_2694,user_5959,CH,CHF,67.39,Toys,2025-05-26 19:17:43,batch_20250526_19
tx_20250527144932_2695,user_6316,AU,AUD,149.33,Toys,2025-05-27 14:49:32,batch_20250527_14
tx_20250528141925_2696,user_5295,FR,EUR,283.2,Clothing,2025-05-28 14:19:25,batch_20250528_14
tx_20250528123533_2697,user_2902,US,USD,458.14,Books,2025-05-28 12:35:33,batch_20250528_12
tx_20250527063549_2698,user_2122,AU,AUD,170.23,Sports,2025-05-27 06:35:49,batch_20250527_06
tx_20250526182025_2699,user_7531,FR,EUR,79.47,Books,2025-05-26 18:20:25,batch_20250526_18
tx_20250528032033_2700,user_6047,SE,SEK,263.0,Electronics,2025-05-28 03:20:33,batch_20250528_03
tx_20250527201035_2701,user_5497,NO,NOK,219.79,Food,2025-05-27 20:10:35,batch_20250527_20
tx_20250527045053_2702,user_6730,JP,JPY,33150.0,Clothing,2025-05-27 04:50:53,batch_20250527_04
tx_20250528105735_2703,user_6070,CA,CAD,23.22,Automotive,2025-05-28 10:57:35,batch_20250528_10
tx_20250527150904_2704,user_1913,JP,JPY,2859.0,Books,2025-05-27 15:09:04,batch_20250527_15
tx_20250527174917_2705,user_7321,DE,EUR,249.88,Clothing,2025-05-27 17:49:17,batch_20250527_17
tx_20250527233107_2706,user_9537,FR,EUR,256.02,Home & Garden,2025-05-27 23:31:07,batch_20250527_23
tx_20250526154833_2707,user_2839,US,USD,103.51,Food,2025-05-26 15:48:33,batch_20250526_15
tx_20250527123555_2708,user_7159,CH,CHF,294.25,Toys,2025-05-27 12:35:55,batch_20250527_12
tx_20250527020234_2709,user_3206,NO,NOK,75.3,Clothing,2025-05-27 02:02:34,batch_20250527_02
tx_20250526222339_2710,user_5977,US,USD,342.75,Health,2025-05-26 22:23:39,batch_20250526_22
tx_20250528115547_2711,user_9117,SE,SEK,100.34,Clothing,2025-05-28 11:55:47,batch_20250528_11
tx_20250527234911_2712,user_1456,CH,CHF,208.59,Toys,2025-05-27 23:49:11,batch_20250527_23
tx_20250528141013_2713,user_5647,DE,EUR,308.74,Toys,2025-05-28 14:10:13,batch_20250528_14
tx_20250528084310_2714,user_7248,FR,EUR,260.18,Electronics,2025-05-28 08:43:10,batch_20250528_08
tx_20250527051504_2715,user_1860,DE,EUR,387.72,Books,2025-05-27 05:15:04,batch_20250527_05
tx_20250528072543_2716,user_1094,CH,CHF,110.5,Clothing,2025-05-28 07:25:43,batch_20250528_07
tx_20250526172844_2717,user_1725,FR,EUR,87.78,Health,2025-05-26 17:28:44,batch_20250526_17
tx_20250527062355_2718,user_9132,DE,EUR,139.89,Home & Garden,2025-05-27 06:23:55,batch_20250527_06
tx_20250528014229_2719,user_5549,SE,SEK,233.63,Home & Garden,2025-05-28 01:42:29,batch_20250528_01
tx_20250528010852_2720,user_8432,DE,EUR,57.56,Home & Garden,2025-05-28 01:08:52,batch_20250528_01
tx_20250527213515_2721,user_9668,UK,GBP,213.04,Toys,2025-05-27 21:35:15,batch_20250527_21
tx_20250527153354_2722,user_2447,UK,GBP,262.36,Sports,2025-05-27 15:33:54,batch_20250527_15
tx_20250527021517_2723,user_6599,DE,EUR,48.03,Automotive,2025-05-27 02:15:17,batch_20250527_02
tx_20250527114620_2724,user_5306,FR,EUR,281.26,Automotive,2025-05-27 11:46:20,batch_20250527_11
tx_20250527181930_2725,user_2000,US,USD,331.15,Home & Garden,2025-05-27 18:19:30,batch_20250527_18
tx_20250528034733_2726,user_6087,UK,GBP,151.8,Home & Garden,2025-05-28 03:47:33,batch_20250528_03
tx_20250527210723_2727,user_6947,NO,NOK,204.1,Toys,2025-05-27 21:07:23,batch_20250527_21
tx_20250527005252_2728,user_6162,FR,EUR,215.26,Sports,2025-05-27 00:52:52,batch_20250527_00
tx_20250528135405_2729,user_5902,JP,JPY,35093.0,Clothing,2025-05-28 13:54:05,batch_20250528_13
tx_20250527000449_2730,user_9545,US,USD,453.36,Electronics,2025-05-27 00:04:49,batch_20250527_00
tx_20250526190035_2731,user_9461,AU,AUD,272.98,Electronics,2025-05-26 19:00:35,batch_20250526_19
tx_20250528060939_2732,user_8563,SE,SEK,225.06,Toys,2025-05-28 06:09:39,batch_20250528_06
tx_20250527090347_2733,user_4171,UK,GBP,182.44,Electronics,2025-05-27 09:03:47,batch_20250527_09
tx_20250526190557_2734,user_3702,NO,NOK,281.74,Automotive,2025-05-26 19:05:57,batch_20250526_19
tx_20250527183514_2735,user_1613,NO,NOK,129.64,Automotive,2025-05-27 18:35:14,batch_20250527_18
tx_20250527134954_2736,user_5163,US,USD,161.7,Books,2025-05-27 13:49:54,batch_20250527_13
tx_20250527191951_2737,user_6361,AU,AUD,19.55,Automotive,2025-05-27 19:19:51,batch_20250527_19
tx_20250527052232_2738,user_7808,CA,CAD,170.94,Automotive,2025-05-27 05:22:32,batch_20250527_05
tx_20250526184406_2739,user_1282,AU,AUD,71.12,Sports,2025-05-26 18:44:06,batch_20250526_18
tx_20250528044321_2740,user_8368,CA,CAD,280.07,Health,2025-05-28 04:43:21,batch_20250528_04
tx_20250527142958_2741,user_4064,CH,CHF,19.12,Electronics,2025-05-27 14:29:58,batch_20250527_14
tx_20250526203621_2742,user_9653,US,USD,332.79,Home & Garden,2025-05-26 20:36:21,batch_20250526_20
tx_20250527160710_2743,user_9404,AU,AUD,98.58,Health,2025-05-27 16:07:10,batch_20250527_16
tx_20250527214204_2744,user_4126,FR,EUR,68.97,Health,2025-05-27 21:42:04,batch_20250527_21
tx_20250527174348_2745,user_8847,SE,SEK,289.17,Books,2025-05-27 17:43:48,batch_20250527_17
tx_20250527160455_2746,user_9430,CA,CAD,17.21,Health,2025-05-27 16:04:55,batch_20250527_16
tx_20250527064320_2747,user_1118,UK,GBP,167.01,Food,2025-05-27 06:43:20,batch_20250527_06
tx_20250527213704_2748,user_8011,UK,GBP,29.96,Books,2025-05-27 21:37:04,batch_20250527_21
tx_20250528052612_2749,user_3314,UK,GBP,177.57,Sports,2025-05-28 05:26:12,batch_20250528_05
tx_20250527132642_2750,user_5608,CH,CHF,133.7,Sports,2025-05-27 13:26:42,batch_20250527_13
tx_20250527175957_2751,user_7978,US,USD,317.78,Books,2025-05-27 17:59:57,batch_20250527_17
tx_20250526142443_2752,user_8793,UK,GBP,168.57,Automotive,2025-05-26 14:24:43,batch_20250526_14
tx_20250528090254_2753,user_4251,CA,CAD,83.12,Health,2025-05-28 09:02:54,batch_20250528_09
tx_20250527103540_2754,user_2497,FR,EUR,389.41,Electronics,2025-05-27 10:35:40,batch_20250527_10
tx_20250527152341_2755,user_5708,US,USD,306.28,Electronics,2025-05-27 15:23:41,batch_20250527_15
tx_20250527013822_2756,user_6411,UK,GBP,42.27,Health,2025-05-27 01:38:22,batch_20250527_01
tx_20250526164916_2757,user_5531,JP,JPY,1998.0,Food,2025-05-26 16:49:16,batch_20250526_16
tx_20250527003540_2758,user_1345,CH,CHF,89.65,Electronics,2025-05-27 00:35:40,batch_20250527_00
tx_20250527065711_2759,user_5801,CA,CAD,168.8,Automotive,2025-05-27 06:57:11,batch_20250527_06
tx_20250528114323_2760,user_6852,CH,CHF,42.13,Books,2025-05-28 11:43:23,batch_20250528_11
tx_20250526204646_2761,user_9386,DE,EUR,208.7,Automotive,2025-05-26 20:46:46,batch_20250526_20
tx_20250527031632_2762,user_2822,UK,GBP,65.61,Sports,2025-05-27 03:16:32,batch_20250527_03
tx_20250527053220_2763,user_6460,US,USD,170.05,Books,2025-05-27 05:32:20,batch_20250527_05
tx_20250528001931_2764,user_1267,AU,AUD,184.18,Home & Garden,2025-05-28 00:19:31,batch_20250528_00
tx_20250528141517_2765,user_5015,CA,CAD,100.27,Automotive,2025-05-28 14:15:17,batch_20250528_14
tx_20250526210146_2766,user_6487,AU,AUD,169.76,Clothing,2025-05-26 21:01:46,batch_20250526_21
tx_20250527115129_2767,user_9047,DE,EUR,162.49,Health,2025-05-27 11:51:29,batch_20250527_11
tx_20250528120329_2768,user_5345,AU,AUD,202.88,Clothing,2025-05-28 12:03:29,batch_20250528_12
tx_20250527182220_2769,user_3817,US,USD,323.92,Books,2025-05-27 18:22:20,batch_20250527_18
tx_20250528050303_2770,user_2902,CA,CAD,67.97,Automotive,2025-05-28 05:03:03,batch_20250528_05
tx_20250528001300_2771,user_8608,CH,CHF,179.91,Food,2025-05-28 00:13:00,batch_20250528_00
tx_20250527113519_2772,user_5583,CA,CAD,237.63,Automotive,2025-05-27 11:35:19,batch_20250527_11
tx_20250526154642_2773,user_3865,CA,CAD,25.49,Home & Garden,2025-05-26 15:46:42,batch_20250526_15
tx_20250527024516_2774,user_8692,SE,SEK,173.32,Sports,2025-05-27 02:45:16,batch_20250527_02
tx_20250527190345_2775,user_9983,JP,JPY,26619.0,Sports,2025-05-27 19:03:45,batch_20250527_19
tx_20250527111428_2776,user_8624,CA,CAD,66.54,Electronics,2025-05-27 11:14:28,batch_20250527_11
tx_20250528114751_2777,user_4345,SE,SEK,277.91,Automotive,2025-05-28 11:47:51,batch_20250528_11
tx_20250528085641_2778,user_2649,JP,JPY,12610.0,Electronics,2025-05-28 08:56:41,batch_20250528_08
tx_20250527194539_2779,user_7213,JP,JPY,36968.0,Electronics,2025-05-27 19:45:39,batch_20250527_19
tx_20250528103930_2780,user_5588,DE,EUR,150.49,Health,2025-05-28 10:39:30,batch_20250528_10
tx_20250528034234_2781,user_7823,NO,NOK,77.96,Books,2025-05-28 03:42:34,batch_20250528_03
tx_20250527233302_2782,user_5406,US,USD,167.39,Health,2025-05-27 23:33:02,batch_20250527_23
tx_20250528121306_2783,user_9169,AU,AUD,154.82,Electronics,2025-05-28 12:13:06,batch_20250528_12
tx_20250527035536_2784,user_3445,NO,NOK,235.95,Clothing,2025-05-27 03:55:36,batch_20250527_03
tx_20250528093739_2785,user_8390,UK,GBP,141.99,Books,2025-05-28 09:37:39,batch_20250528_09
tx_20250528070128_2786,user_3299,UK,GBP,260.94,Sports,2025-05-28 07:01:28,batch_20250528_07
tx_20250527134112_2787,user_3318,CH,CHF,121.47,Toys,2025-05-27 13:41:12,batch_20250527_13
tx_20250527164130_2788,user_8052,DE,EUR,299.52,Health,2025-05-27 16:41:30,batch_20250527_16
tx_20250528024038_2789,user_7860,US,USD,321.65,Sports,2025-05-28 02:40:38,batch_20250528_02
tx_20250527211354_2790,user_2491,NO,NOK,39.77,Health,2025-05-27 21:13:54,batch_20250527_21
tx_20250528044834_2791,user_8929,CA,CAD,105.81,Sports,2025-05-28 04:48:34,batch_20250528_04
tx_20250527134047_2792,user_7133,UK,GBP,212.35,Home & Garden,2025-05-27 13:40:47,batch_20250527_13
tx_20250528105211_2793,user_8004,DE,EUR,29.82,Home & Garden,2025-05-28 10:52:11,batch_20250528_10
tx_20250526233925_2794,user_1884,JP,JPY,7562.0,Electronics,2025-05-26 23:39:25,batch_20250526_23
tx_20250527202457_2795,user_2080,JP,JPY,8137.0,Health,2025-05-27 20:24:57,batch_20250527_20
tx_20250528011743_2796,user_4657,UK,GBP,66.82,Home & Garden,2025-05-28 01:17:43,batch_20250528_01
tx_20250526150631_2797,user_9725,NO,NOK,198.66,Electronics,2025-05-26 15:06:31,batch_20250526_15
tx_20250526183056_2798,user_1706,CA,CAD,149.19,Electronics,2025-05-26 18:30:56,batch_20250526_18
tx_20250527233135_2799,user_3021,NO,NOK,216.79,Automotive,2025-05-27 23:31:35,batch_20250527_23
tx_20250528012529_2800,user_8554,SE,SEK,284.65,Clothing,2025-05-28 01:25:29,batch_20250528_01
tx_20250527173339_2801,user_2952,AU,AUD,28.55,Toys,2025-05-27 17:33:39,batch_20250527_17
tx_20250527013414_2802,user_9275,FR,EUR,311.29,Sports,2025-05-27 01:34:14,batch_20250527_01
tx_20250527122853_2803,user_6218,CH,CHF,102.28,Clothing,2025-05-27 12:28:53,batch_20250527_12
tx_20250527081043_2804,user_8663,FR,EUR,59.45,Electronics,2025-05-27 08:10:43,batch_20250527_08
tx_20250526203941_2805,user_6733,JP,JPY,44226.0,Sports,2025-05-26 20:39:41,batch_20250526_20
tx_20250526174201_2806,user_6982,SE,SEK,296.42,Electronics,2025-05-26 17:42:01,batch_20250526_17
tx_20250528031928_2807,user_5602,SE,SEK,70.26,Sports,2025-05-28 03:19:28,batch_20250528_03
tx_20250527215014_2808,user_8684,NO,NOK,187.28,Electronics,2025-05-27 21:50:14,batch_20250527_21
tx_20250527084016_2809,user_7184,JP,JPY,21274.0,Health,2025-05-27 08:40:16,batch_20250527_08
tx_20250526230655_2810,user_9601,CH,CHF,85.47,Home & Garden,2025-05-26 23:06:55,batch_20250526_23
tx_20250527192453_2811,user_1498,NO,NOK,16.54,Home & Garden,2025-05-27 19:24:53,batch_20250527_19
tx_20250526195320_2812,user_8974,UK,GBP,176.28,Books,2025-05-26 19:53:20,batch_20250526_19
tx_20250528014356_2813,user_3012,AU,AUD,54.49,Electronics,2025-05-28 01:43:56,batch_20250528_01
tx_20250526180035_2814,user_9859,DE,EUR,328.33,Clothing,2025-05-26 18:00:35,batch_20250526_18
tx_20250528035529_2815,user_7904,CH,CHF,15.45,Toys,2025-05-28 03:55:29,batch_20250528_03
tx_20250527115640_2816,user_1474,CA,CAD,51.66,Health,2025-05-27 11:56:40,batch_20250527_11
tx_20250528141939_2817,user_9712,CA,CAD,33.26,Toys,2025-05-28 14:19:39,batch_20250528_14
tx_20250527021044_2818,user_4804,SE,SEK,30.47,Food,2025-05-27 02:10:44,batch_20250527_02
tx_20250528101935_2819,user_3481,CA,CAD,285.75,Health,2025-05-28 10:19:35,batch_20250528_10
tx_20250527120037_2820,user_6295,US,USD,89.79,Automotive,2025-05-27 12:00:37,batch_20250527_12
tx_20250527142952_2821,user_3631,NO,NOK,98.31,Electronics,2025-05-27 14:29:52,batch_20250527_14
tx_20250528052653_2822,user_8958,US,USD,16.8,Electronics,2025-05-28 05:26:53,batch_20250528_05
tx_20250527225715_2823,user_4570,CA,CAD,102.76,Electronics,2025-05-27 22:57:15,batch_20250527_22
tx_20250527223807_2824,user_4372,CH,CHF,279.04,Automotive,2025-05-27 22:38:07,batch_20250527_22
tx_20250528080638_2825,user_4260,CA,CAD,31.97,Electronics,2025-05-28 08:06:38,batch_20250528_08
tx_20250527235310_2826,user_6184,DE,EUR,15.81,Sports,2025-05-27 23:53:10,batch_20250527_23
tx_20250527231340_2827,user_4075,SE,SEK,285.32,Clothing,2025-05-27 23:13:40,batch_20250527_23
tx_20250527012929_2828,user_8706,US,USD,188.84,Toys,2025-05-27 01:29:29,batch_20250527_01
tx_20250528104719_2829,user_7745,JP,JPY,25478.0,Food,2025-05-28 10:47:19,batch_20250528_10
tx_20250527185759_2830,user_4834,NO,NOK,35.64,Sports,2025-05-27 18:57:59,batch_20250527_18
tx_20250527025829_2831,user_4302,FR,EUR,29.69,Toys,2025-05-27 02:58:29,batch_20250527_02
tx_20250527111032_2832,user_1213,SE,SEK,85.66,Clothing,2025-05-27 11:10:32,batch_20250527_11
tx_20250528031109_2833,user_8411,UK,GBP,111.59,Electronics,2025-05-28 03:11:09,batch_20250528_03
tx_20250528125004_2834,user_6236,AU,AUD,91.92,Automotive,2025-05-28 12:50:04,batch_20250528_12
tx_20250528023840_2835,user_6640,FR,EUR,114.9,Electronics,2025-05-28 02:38:40,batch_20250528_02
tx_20250527055258_2836,user_9755,DE,EUR,135.37,Sports,2025-05-27 05:52:58,batch_20250527_05
tx_20250528022723_2837,user_5468,SE,SEK,154.35,Electronics,2025-05-28 02:27:23,batch_20250528_02
tx_20250527202900_2838,user_1991,US,USD,453.45,Books,2025-05-27 20:29:00,batch_20250527_20
tx_20250527221820_2839,user_9061,NO,NOK,96.64,Sports,2025-05-27 22:18:20,batch_20250527_22
tx_20250527152223_2840,user_6547,JP,JPY,45465.0,Books,2025-05-27 15:22:23,batch_20250527_15
tx_20250528082918_2841,user_1852,CA,CAD,235.36,Home & Garden,2025-05-28 08:29:18,batch_20250528_08
tx_20250528091943_2842,user_5126,CH,CHF,232.41,Food,2025-05-28 09:19:43,batch_20250528_09
tx_20250528073510_2843,user_3308,CA,CAD,52.68,Food,2025-05-28 07:35:10,batch_20250528_07
tx_20250526195424_2844,user_8158,UK,GBP,89.19,Books,2025-05-26 19:54:24,batch_20250526_19
tx_20250527200237_2845,user_4594,US,USD,353.8,Toys,2025-05-27 20:02:37,batch_20250527_20
tx_20250528083519_2846,user_1242,AU,AUD,247.68,Toys,2025-05-28 08:35:19,batch_20250528_08
tx_20250528062238_2847,user_9792,NO,NOK,114.17,Clothing,2025-05-28 06:22:38,batch_20250528_06
tx_20250528081540_2848,user_9367,US,USD,120.97,Food,2025-05-28 08:15:40,batch_20250528_08
tx_20250527053917_2849,user_8225,SE,SEK,234.76,Food,2025-05-27 05:39:17,batch_20250527_05
tx_20250527032548_2850,user_3658,DE,EUR,301.53,Automotive,2025-05-27 03:25:48,batch_20250527_03
tx_20250526232723_2851,user_2254,CH,CHF,174.65,Food,2025-05-26 23:27:23,batch_20250526_23
tx_20250526171502_2852,user_8349,SE,SEK,109.83,Clothing,2025-05-26 17:15:02,batch_20250526_17
tx_20250528052311_2853,user_9636,FR,EUR,221.96,Food,2025-05-28 05:23:11,batch_20250528_05
tx_20250528085859_2854,user_9483,CH,CHF,165.59,Electronics,2025-05-28 08:58:59,batch_20250528_08
tx_20250527070656_2855,user_6641,US,USD,418.0,Automotive,2025-05-27 07:06:56,batch_20250527_07
tx_20250526223157_2856,user_8028,CA,CAD,44.01,Sports,2025-05-26 22:31:57,batch_20250526_22
tx_20250528130511_2857,user_2577,AU,AUD,140.9,Sports,2025-05-28 13:05:11,batch_20250528_13
tx_20250527142929_2858,user_7040,CH,CHF,287.16,Clothing,2025-05-27 14:29:29,batch_20250527_14
tx_20250527143737_2859,user_8985,JP,JPY,22329.0,Sports,2025-05-27 14:37:37,batch_20250527_14
tx_20250527095257_2860,user_7988,AU,AUD,119.09,Clothing,2025-05-27 09:52:57,batch_20250527_09
tx_20250528041341_2861,user_7320,FR,EUR,33.86,Automotive,2025-05-28 04:13:41,batch_20250528_04
tx_20250528133233_2862,user_8044,AU,AUD,80.44,Sports,2025-05-28 13:32:33,batch_20250528_13
tx_20250527125316_2863,user_6311,CH,CHF,87.01,Sports,2025-05-27 12:53:16,batch_20250527_12
tx_20250526151539_2864,user_8115,DE,EUR,111.84,Home & Garden,2025-05-26 15:15:39,batch_20250526_15
tx_20250528130631_2865,user_9033,US,USD,162.99,Toys,2025-05-28 13:06:31,batch_20250528_13
tx_20250527202948_2866,user_9412,UK,GBP,192.15,Food,2025-05-27 20:29:48,batch_20250527_20
tx_20250528071136_2867,user_1998,CH,CHF,9.58,Books,2025-05-28 07:11:36,batch_20250528_07
tx_20250527144626_2868,user_5942,NO,NOK,262.06,Toys,2025-05-27 14:46:26,batch_20250527_14
tx_20250528004848_2869,user_3304,NO,NOK,151.06,Clothing,2025-05-28 00:48:48,batch_20250528_00
tx_20250528030835_2870,user_7058,JP,JPY,38089.0,Health,2025-05-28 03:08:35,batch_20250528_03
tx_20250528113558_2871,user_8970,FR,EUR,39.1,Sports,2025-05-28 11:35:58,batch_20250528_11
tx_20250527014909_2872,user_9077,FR,EUR,240.76,Clothing,2025-05-27 01:49:09,batch_20250527_01
tx_20250527145611_2873,user_7824,CA,CAD,191.85,Food,2025-05-27 14:56:11,batch_20250527_14
tx_20250528073049_2874,user_4976,FR,EUR,275.23,Electronics,2025-05-28 07:30:49,batch_20250528_07
tx_20250527194630_2875,user_6872,US,USD,108.93,Automotive,2025-05-27 19:46:30,batch_20250527_19
tx_20250527050125_2876,user_8074,FR,EUR,141.07,Automotive,2025-05-27 05:01:25,batch_20250527_05
tx_20250528073911_2877,user_4744,NO,NOK,40.6,Food,2025-05-28 07:39:11,batch_20250528_07
tx_20250528051054_2878,user_8085,JP,JPY,43818.0,Home & Garden,2025-05-28 05:10:54,batch_20250528_05
tx_20250528000359_2879,user_2534,CH,CHF,296.82,Books,2025-05-28 00:03:59,batch_20250528_00
tx_20250527031445_2880,user_5277,US,USD,318.64,Clothing,2025-05-27 03:14:45,batch_20250527_03
tx_20250526231957_2881,user_4328,CA,CAD,70.61,Toys,2025-05-26 23:19:57,batch_20250526_23
tx_20250527130945_2882,user_6801,UK,GBP,108.03,Health,2025-05-27 13:09:45,batch_20250527_13
tx_20250526194305_2883,user_5282,JP,JPY,1658.0,Toys,2025-05-26 19:43:05,batch_20250526_19
tx_20250528102949_2884,user_6786,SE,SEK,233.07,Food,2025-05-28 10:29:49,batch_20250528_10
tx_20250528101415_2885,user_3099,US,USD,475.21,Automotive,2025-05-28 10:14:15,batch_20250528_10
tx_20250528001931_2886,user_4787,SE,SEK,298.27,Electronics,2025-05-28 00:19:31,batch_20250528_00
tx_20250528013009_2887,user_9220,US,USD,35.37,Books,2025-05-28 01:30:09,batch_20250528_01
tx_20250527191205_2888,user_2139,CH,CHF,92.86,Toys,2025-05-27 19:12:05,batch_20250527_19
tx_20250527134833_2889,user_8725,US,USD,460.43,Clothing,2025-05-27 13:48:33,batch_20250527_13
tx_20250528134849_2890,user_9136,AU,AUD,14.82,Books,2025-05-28 13:48:49,batch_20250528_13
tx_20250526202651_2891,user_3726,US,USD,57.76,Books,2025-05-26 20:26:51,batch_20250526_20
tx_20250528100057_2892,user_1089,AU,AUD,5.48,Home & Garden,2025-05-28 10:00:57,batch_20250528_10
tx_20250527115957_2893,user_8337,DE,EUR,237.81,Health,2025-05-27 11:59:57,batch_20250527_11
tx_20250527102940_2894,user_6733,DE,EUR,40.36,Electronics,2025-05-27 10:29:40,batch_20250527_10
tx_20250526164343_2895,user_5743,SE,SEK,287.59,Books,2025-05-26 16:43:43,batch_20250526_16
tx_20250527124553_2896,user_9867,JP,JPY,22991.0,Health,2025-05-27 12:45:53,batch_20250527_12
tx_20250527121314_2897,user_3097,US,USD,299.59,Sports,2025-05-27 12:13:14,batch_20250527_12
tx_20250527153108_2898,user_1294,SE,SEK,158.23,Food,2025-05-27 15:31:08,batch_20250527_15
tx_20250527082046_2899,user_6287,AU,AUD,123.06,Food,2025-05-27 08:20:46,batch_20250527_08
tx_20250527215614_2900,user_6650,US,USD,268.61,Health,2025-05-27 21:56:14,batch_20250527_21
tx_20250528102207_2901,user_3796,UK,GBP,264.08,Sports,2025-05-28 10:22:07,batch_20250528_10
tx_20250526222318_2902,user_5324,AU,AUD,219.62,Toys,2025-05-26 22:23:18,batch_20250526_22
tx_20250527163534_2903,user_7046,AU,AUD,265.0,Automotive,2025-05-27 16:35:34,batch_20250527_16
tx_20250526215618_2904,user_6388,FR,EUR,216.37,Sports,2025-05-26 21:56:18,batch_20250526_21
tx_20250527134000_2905,user_1015,CH,CHF,228.34,Food,2025-05-27 13:40:00,batch_20250527_13
tx_20250527192540_2906,user_4020,CH,CHF,245.65,Toys,2025-05-27 19:25:40,batch_20250527_19
tx_20250527115152_2907,user_9087,AU,AUD,97.26,Toys,2025-05-27 11:51:52,batch_20250527_11
tx_20250528074701_2908,user_2622,NO,NOK,244.58,Automotive,2025-05-28 07:47:01,batch_20250528_07
tx_20250527080106_2909,user_7568,CA,CAD,162.43,Toys,2025-05-27 08:01:06,batch_20250527_08
tx_20250527023602_2910,user_7322,US,USD,479.53,Toys,2025-05-27 02:36:02,batch_20250527_02
tx_20250527202413_2911,user_1102,CA,CAD,190.21,Books,2025-05-27 20:24:13,batch_20250527_20
tx_20250527204815_2912,user_5571,AU,AUD,171.19,Health,2025-05-27 20:48:15,batch_20250527_20
tx_20250526151240_2913,user_7953,NO,NOK,16.49,Food,2025-05-26 15:12:40,batch_20250526_15
tx_20250527101709_2914,user_7553,CA,CAD,170.52,Health,2025-05-27 10:17:09,batch_20250527_10
tx_20250527170843_2915,user_4847,SE,SEK,249.05,Electronics,2025-05-27 17:08:43,batch_20250527_17
tx_20250527141451_2916,user_8089,CA,CAD,42.13,Health,2025-05-27 14:14:51,batch_20250527_14
tx_20250527004641_2917,user_2729,FR,EUR,16.03,Health,2025-05-27 00:46:41,batch_20250527_00
tx_20250527141538_2918,user_2738,FR,EUR,350.21,Books,2025-05-27 14:15:38,batch_20250527_14
tx_20250526214545_2919,user_7624,CA,CAD,168.86,Automotive,2025-05-26 21:45:45,batch_20250526_21
tx_20250528135004_2920,user_1062,CH,CHF,62.37,Clothing,2025-05-28 13:50:04,batch_20250528_13
tx_20250528002659_2921,user_5038,JP,JPY,12338.0,Health,2025-05-28 00:26:59,batch_20250528_00
tx_20250526174706_2922,user_4660,SE,SEK,85.4,Sports,2025-05-26 17:47:06,batch_20250526_17
tx_20250528030548_2923,user_1290,AU,AUD,221.93,Toys,2025-05-28 03:05:48,batch_20250528_03
tx_20250526192557_2924,user_1680,CH,CHF,125.4,Clothing,2025-05-26 19:25:57,batch_20250526_19
tx_20250528141438_2925,user_7639,NO,NOK,49.99,Automotive,2025-05-28 14:14:38,batch_20250528_14
tx_20250526155913_2926,user_2736,US,USD,124.72,Clothing,2025-05-26 15:59:13,batch_20250526_15
tx_20250526211231_2927,user_2015,CA,CAD,69.39,Books,2025-05-26 21:12:31,batch_20250526_21
tx_20250526221258_2928,user_2682,JP,JPY,17305.0,Toys,2025-05-26 22:12:58,batch_20250526_22
tx_20250528110832_2929,user_4876,CH,CHF,288.87,Food,2025-05-28 11:08:32,batch_20250528_11
tx_20250527051630_2930,user_2503,JP,JPY,30753.0,Books,2025-05-27 05:16:30,batch_20250527_05
tx_20250527035837_2931,user_4858,NO,NOK,202.94,Food,2025-05-27 03:58:37,batch_20250527_03
tx_20250528092034_2932,user_7273,FR,EUR,71.92,Home & Garden,2025-05-28 09:20:34,batch_20250528_09
